2023226,158,3028472,2023291,3028478,7,2111,3028478
2023428,159,3028664,2023484,3028666,2,2113,3028666
2023506,160,3028672,2023538,3028674,3,2116,3028674
2023550,161,3028680,2023605,3028685,6,2122,3028685
2023615,162,3028688,2023664,3028692,5,2127,3028692
2023681,163,3028696,2023729,3028700,4,2131,3028700
2023742,164,3028728,2023797,3028733,6,2137,3028733
2023807,165,3028736,2023871,3028740,5,2142,3028740
2023885,166,3028752,2023934,3028756,5,2147,3028756
2023951,167,3028816,2024020,3028822,7,2154,3028822
2024030,168,3028840,2024096,3028845,5,2159,3028845
2024106,169,3028848,2024138,3028850,3,2162,3028850
2024148,170,3028852,2024190,3028855,3,2165,3028855
2024259,171,3028904,2024309,3028907,4,2169,3028907
2024323,172,3028908,2024363,3028911,4,2173,3028911
2024373,173,3028912,2024413,3028915,4,2177,3028915
2024422,174,3028916,2024462,3028919,4,2181,3028919
2024472,175,3028920,2024511,3028923,4,2185,3028923
2024521,176,3028924,2024561,3028927,4,2189,3028927
2024572,177,3028928,2024612,3028931,4,2193,3028931
2024622,178,3028932,2024661,3028935,4,2197,3028935
2024802,179,3029224,2024856,3029226,3,2200,3029226
2024897,180,3029292,2024938,3029295,3,2203,3029295
2024953,181,3029328,2025009,3029333,6,2209,3029333
2025083,182,3029416,2025157,3029420,5,2214,3029420
2025178,183,3029424,2025227,3029428,5,2219,3029428
2025268,184,3029536,2025342,3029543,8,2227,3029543
2025358,185,3029596,2025388,3029598,2,2229,3029598
2025398,186,3029600,2025431,3029602,2,2231,3029602
2025441,187,3029604,2025470,3029606,2,2233,3029606
2025561,188,3029760,2025639,3029763,4,2237,3029763
2025660,189,3029768,2025701,3029771,4,2241,3029771
2025711,190,3029772,2025751,3029775,4,2245,3029775
2025761,191,3029776,2025827,3029780,5,2250,3029780
2025875,192,3029888,2026064,3029892,5,2255,3029892
2026114,193,3029896,2026279,3029903,8,2263,3029903
2026301,194,3029904,2026429,3029910,7,2270,3029910
2026454,195,3029936,2026550,3029940,5,2275,3029940
2026572,196,3029952,2026649,3029955,4,2279,3029955
2026670,197,3029968,2026781,3029973,6,2285,3029973
2026800,198,3029976,2026909,3029981,6,2291,3029981
2026928,199,3029984,2027055,3029990,7,2298,3029990
2027075,200,3029992,2027199,3029997,6,2304,3029997
2027224,201,3030000,2027318,3030004,5,2309,3030004
2027375,202,3030064,2027525,3030071,8,2317,3030071
2027544,203,3030072,2027687,3030079,8,2325,3030079
2027712,204,3030104,2027823,3030109,6,2331,3030109
2027847,205,3030120,2027940,3030124,5,2336,3030124
2027960,206,3030128,2028053,3030132,5,2341,3030132
2028074,207,3030136,2028202,3030142,7,2348,3030142
2028225,208,3030144,2028413,3030149,6,2354,3030149
2028436,209,3030152,2028549,3030157,6,2360,3030157
2028568,210,3030160,2028663,3030164,5,2365,3030164
2028683,211,3030168,2028825,3030174,7,2372,3030174
2028845,212,3030176,2028940,3030180,5,2377,3030180
2028959,213,3030184,2029036,3030187,4,2381,3030187
2029056,214,3030188,2029131,3030190,2,2383,3030190
2029152,215,3030192,2029247,3030196,5,2388,3030196
2029267,216,3030200,2029380,3030205,6,2394,3030205
2029399,217,3030208,2029510,3030213,6,2400,3030213
2029529,218,3030216,2029661,3030222,7,2407,3030222
2029679,219,3030224,2029741,3030226,3,2410,3030226
2029760,220,3030228,2029821,3030230,3,2413,3030230
2029840,221,3030232,2029900,3030234,3,2416,3030234
2029919,222,3030236,2029981,3030238,3,2419,3030238
2029999,223,3030240,2030108,3030245,6,2425,3030245
2030128,224,3030248,2030236,3030253,6,2431,3030253
2030256,225,3030256,2030318,3030258,3,2434,3030258
2030340,226,3030272,2030459,3030276,5,2439,3030276
2030484,227,3030280,2030610,3030286,6,2445,3030286
2030631,228,3030288,2030743,3030293,6,2451,3030293
2030762,229,3030296,2030871,3030301,6,2457,3030301
2030890,230,3030304,2030983,3030308,5,2462,3030308
2031002,231,3030312,2031096,3030316,5,2467,3030316
2031115,232,3030320,2031210,3030324,5,2472,3030324
2031229,233,3030328,2031320,3030332,5,2477,3030332
2031339,234,3030336,2031469,3030342,7,2484,3030342
2031493,235,3030344,2031587,3030348,5,2489,3030348
2031606,236,3030352,2031717,3030357,6,2495,3030357
2031736,237,3030360,2031848,3030365,6,2501,3030365
2031867,238,3030368,2031979,3030373,6,2507,3030373
2032000,239,3030376,2032112,3030381,6,2513,3030381
2032132,240,3030384,2032244,3030389,6,2519,3030389
2032263,241,3030392,2032374,3030397,6,2525,3030397
2032393,242,3030400,2032573,3030405,6,2531,3030405
2032606,243,3030408,2032705,3030412,5,2536,3030412
2032725,244,3030416,2032819,3030420,5,2541,3030420
2032839,245,3030424,2032984,3030430,6,2547,3030430
2033003,246,3030432,2033127,3030437,6,2553,3030437
2033147,247,3030440,2033257,3030445,6,2559,3030445
2033278,248,3030448,2033371,3030452,5,2564,3030452
2033391,249,3030456,2033485,3030460,5,2569,3030460
2033505,250,3030464,2033623,3030469,6,2575,3030469
2033642,251,3030472,2033752,3030477,6,2581,3030477
2033771,252,3030480,2033886,3030485,6,2587,3030485
2033905,253,3030488,2034001,3030492,5,2592,3030492
2034021,254,3030496,2034166,3030503,8,2600,3030503
2034187,255,3030512,2034296,3030517,6,2606,3030517
2034315,256,3030520,2034425,3030525,6,2612,3030525
2034471,257,3030536,2034582,3030541,6,2618,3030541
2034601,258,3030544,2034697,3030548,5,2623,3030548
2034717,259,3030552,2034845,3030558,7,2630,3030558
2034863,260,3030560,2034974,3030565,6,2636,3030565
2034993,261,3030568,2035086,3030572,5,2641,3030572
2035113,262,3030600,2035209,3030604,5,2646,3030604
2035231,263,3030608,2035323,3030612,5,2651,3030612
2035342,264,3030616,2035468,3030622,7,2658,3030622
2035488,265,3030624,2035614,3030630,7,2665,3030630
2035633,266,3030632,2035746,3030637,6,2671,3030637
2035856,267,3030716,2035923,3030718,3,2674,3030718
2035952,268,3030736,2036080,3030742,7,2681,3030742
2036099,269,3030744,2036210,3030749,6,2687,3030749
2036232,270,3030768,2036362,3030773,6,2693,3030773
2036382,271,3030776,2036476,3030780,5,2698,3030780
2036495,272,3030784,2036647,3030790,7,2705,3030790
2036671,273,3030792,2036766,3030796,5,2710,3030796
2036785,274,3030800,2036897,3030805,6,2716,3030805
2036916,275,3030808,2037009,3030812,5,2721,3030812
2037028,276,3030816,2037168,3030822,7,2728,3030822
2037190,277,3030824,2037282,3030830,7,2735,3030830
2037292,278,3030832,2037330,3030835,4,2739,3030835
2037347,279,3030892,2037379,3030894,3,2742,3030894
2037390,280,3030896,2037422,3030898,3,2745,3030898
2037431,281,3030900,2037463,3030902,3,2748,3030902
2037472,282,3030904,2037507,3030906,3,2751,3030906
2037517,283,3030908,2037547,3030910,2,2753,3030910
2037557,284,3030912,2037631,3030914,3,2756,3030914
2037643,285,3030916,2037677,3030918,3,2759,3030918
2037687,286,3030920,2037720,3030922,3,2762,3030922
2037729,287,3030924,2037761,3030926,2,2764,3030926
2037776,288,3030968,2037840,3030974,7,2771,3030974
2037853,289,3031008,2037915,3031013,6,2777,3031013
2037947,290,3031056,2038012,3031063,8,2785,3031063
2038022,291,3031072,2038102,3031078,7,2792,3031078
2038112,292,3031080,2038184,3031087,8,2800,3031087
2038193,293,3031088,2038265,3031095,8,2808,3031095
2038276,294,3031112,2038340,3031118,7,2815,3031118
2038397,295,3031176,2038464,3031182,7,2822,3031182
2038478,296,3031200,2038534,3031205,6,2828,3031205
2038544,297,3031208,2038617,3031215,8,2836,3031215
2038628,298,3031224,2038696,3031230,7,2843,3031230
2038712,299,3031280,2038776,3031286,7,2850,3031286
2038807,300,3031320,2038871,3031326,7,2857,3031326
2038952,301,3031440,2038998,3031444,5,2862,3031444
2039013,302,3031464,2039076,3031469,6,2868,3031469
2039086,303,3031472,2039142,3031477,6,2874,3031477
